rep,ID,uid,TIME,y1,IFN_dose,ARMTYPE,IFN
470,9,9_rep470,0,.,100,ifn beta,100
470,9,9_rep470,24,.,100,ifn beta,100
471,9,9_rep471,0,99.6691,100,ifn beta,.
471,9,9_rep471,24,77.8923,100,ifn beta,.
471,9,9_rep471,0,.,100,ifn beta,100
471,9,9_rep471,24,.,100,ifn beta,100
472,9,9_rep472,0,99.5806,100,ifn beta,.
472,9,9_rep472,24,69.0394,100,ifn beta,.
472,9,9_rep472,0,.,100,ifn beta,100
472,9,9_rep472,24,.,100,ifn beta,100
473,9,9_rep473,0,100.092,100,ifn beta,.
473,9,9_rep473,24,81.9588,100,ifn beta,.
473,9,9_rep473,0,.,100,ifn beta,100
473,9,9_rep473,24,.,100,ifn beta,100
474,9,9_rep474,0,99.9013,100,ifn beta,.
474,9,9_rep474,24,66.7081,100,ifn beta,.
474,9,9_rep474,0,.,100,ifn beta,100
474,9,9_rep474,24,.,100,ifn beta,100
475,9,9_rep475,0,99.8486,100,ifn beta,.
475,9,9_rep475,24,73.4677,100,ifn beta,.
475,9,9_rep475,0,.,100,ifn beta,100
475,9,9_rep475,24,.,100,ifn beta,100
476,9,9_rep476,0,100.155,100,ifn beta,.
476,9,9_rep476,24,73.3876,100,ifn beta,.
476,9,9_rep476,0,.,100,ifn beta,100
476,9,9_rep476,24,.,100,ifn beta,100
477,9,9_rep477,0,99.9513,100,ifn beta,.
477,9,9_rep477,24,75.4025,100,ifn beta,.
477,9,9_rep477,0,.,100,ifn beta,100
477,9,9_rep477,24,.,100,ifn beta,100
478,9,9_rep478,0,99.8323,100,ifn beta,.
478,9,9_rep478,24,69.1201,100,ifn beta,.
478,9,9_rep478,0,.,100,ifn beta,100
478,9,9_rep478,24,.,100,ifn beta,100
479,9,9_rep479,0,99.5909,100,ifn beta,.
479,9,9_rep479,24,75.7172,100,ifn beta,.
479,9,9_rep479,0,.,100,ifn beta,100
479,9,9_rep479,24,.,100,ifn beta,100
480,9,9_rep480,0,100.047,100,ifn beta,.
480,9,9_rep480,24,70.3364,100,ifn beta,.
480,9,9_rep480,0,.,100,ifn beta,100
480,9,9_rep480,24,.,100,ifn beta,100
481,9,9_rep481,0,100.019,100,ifn beta,.
481,9,9_rep481,24,59.9908,100,ifn beta,.
481,9,9_rep481,0,.,100,ifn beta,100
481,9,9_rep481,24,.,100,ifn beta,100
482,9,9_rep482,0,100.109,100,ifn beta,.
482,9,9_rep482,24,77.1988,100,ifn beta,.
482,9,9_rep482,0,.,100,ifn beta,100
482,9,9_rep482,24,.,100,ifn beta,100
483,9,9_rep483,0,99.6329,100,ifn beta,.
483,9,9_rep483,24,59.1256,100,ifn beta,.
483,9,9_rep483,0,.,100,ifn beta,100
483,9,9_rep483,24,.,100,ifn beta,100
484,9,9_rep484,0,99.8752,100,ifn beta,.
484,9,9_rep484,24,68.2585,100,ifn beta,.
484,9,9_rep484,0,.,100,ifn beta,100
484,9,9_rep484,24,.,100,ifn beta,100
485,9,9_rep485,0,99.7752,100,ifn beta,.
485,9,9_rep485,24,70.5275,100,ifn beta,.
485,9,9_rep485,0,.,100,ifn beta,100
485,9,9_rep485,24,.,100,ifn beta,100
486,9,9_rep486,0,99.9365,100,ifn beta,.
486,9,9_rep486,24,64.2572,100,ifn beta,.
486,9,9_rep486,0,.,100,ifn beta,100
486,9,9_rep486,24,.,100,ifn beta,100
487,9,9_rep487,0,99.6741,100,ifn beta,.
487,9,9_rep487,24,75.0011,100,ifn beta,.
487,9,9_rep487,0,.,100,ifn beta,100
487,9,9_rep487,24,.,100,ifn beta,100
488,9,9_rep488,0,100.068,100,ifn beta,.
488,9,9_rep488,24,57.2803,100,ifn beta,.
488,9,9_rep488,0,.,100,ifn beta,100
488,9,9_rep488,24,.,100,ifn beta,100
489,9,9_rep489,0,99.9962,100,ifn beta,.
489,9,9_rep489,24,68.4231,100,ifn beta,.
489,9,9_rep489,0,.,100,ifn beta,100
489,9,9_rep489,24,.,100,ifn beta,100
490,9,9_rep490,0,100.067,100,ifn beta,.
490,9,9_rep490,24,71.5596,100,ifn beta,.
490,9,9_rep490,0,.,100,ifn beta,100
490,9,9_rep490,24,.,100,ifn beta,100
491,9,9_rep491,0,100.163,100,ifn beta,.
491,9,9_rep491,24,73.6004,100,ifn beta,.
491,9,9_rep491,0,.,100,ifn beta,100
491,9,9_rep491,24,.,100,ifn beta,100
492,9,9_rep492,0,100.021,100,ifn beta,.
492,9,9_rep492,24,54.9997,100,ifn beta,.
492,9,9_rep492,0,.,100,ifn beta,100
492,9,9_rep492,24,.,100,ifn beta,100
493,9,9_rep493,0,100.064,100,ifn beta,.
493,9,9_rep493,24,69.1711,100,ifn beta,.
493,9,9_rep493,0,.,100,ifn beta,100
493,9,9_rep493,24,.,100,ifn beta,100
494,9,9_rep494,0,100.033,100,ifn beta,.
494,9,9_rep494,24,68.6362,100,ifn beta,.
494,9,9_rep494,0,.,100,ifn beta,100
494,9,9_rep494,24,.,100,ifn beta,100
495,9,9_rep495,0,99.9449,100,ifn beta,.
495,9,9_rep495,24,67.0543,100,ifn beta,.
495,9,9_rep495,0,.,100,ifn beta,100
495,9,9_rep495,24,.,100,ifn beta,100
496,9,9_rep496,0,100.061,100,ifn beta,.
496,9,9_rep496,24,69.5691,100,ifn beta,.
496,9,9_rep496,0,.,100,ifn beta,100
496,9,9_rep496,24,.,100,ifn beta,100
497,9,9_rep497,0,99.9694,100,ifn beta,.
497,9,9_rep497,24,71.6834,100,ifn beta,.
497,9,9_rep497,0,.,100,ifn beta,100
497,9,9_rep497,24,.,100,ifn beta,100
498,9,9_rep498,0,100.143,100,ifn beta,.
498,9,9_rep498,24,62.6252,100,ifn beta,.
498,9,9_rep498,0,.,100,ifn beta,100
498,9,9_rep498,24,.,100,ifn beta,100
499,9,9_rep499,0,100.133,100,ifn beta,.
499,9,9_rep499,24,76.9487,100,ifn beta,.
499,9,9_rep499,0,.,100,ifn beta,100
499,9,9_rep499,24,.,100,ifn beta,100
500,9,9_rep500,0,100.005,100,ifn beta,.
500,9,9_rep500,24,63.0198,100,ifn beta,.
500,9,9_rep500,0,.,100,ifn beta,100
500,9,9_rep500,24,.,100,ifn beta,100
1,10,10_rep1,0,99.4557,250,ifn beta,.
1,10,10_rep1,24,68.8986,250,ifn beta,.
1,10,10_rep1,0,.,250,ifn beta,250
1,10,10_rep1,24,.,250,ifn beta,250
2,10,10_rep2,0,100.119,250,ifn beta,.
2,10,10_rep2,24,53.93,250,ifn beta,.
2,10,10_rep2,0,.,250,ifn beta,250
2,10,10_rep2,24,.,250,ifn beta,250
3,10,10_rep3,0,100.096,250,ifn beta,.
3,10,10_rep3,24,65.3187,250,ifn beta,.
3,10,10_rep3,0,.,250,ifn beta,250
3,10,10_rep3,24,.,250,ifn beta,250
4,10,10_rep4,0,100.093,250,ifn beta,.
4,10,10_rep4,24,66.6627,250,ifn beta,.
4,10,10_rep4,0,.,250,ifn beta,250
4,10,10_rep4,24,.,250,ifn beta,250
5,10,10_rep5,0,99.7052,250,ifn beta,.
5,10,10_rep5,24,62.6686,250,ifn beta,.
5,10,10_rep5,0,.,250,ifn beta,250
5,10,10_rep5,24,.,250,ifn beta,250
6,10,10_rep6,0,99.7675,250,ifn beta,.
6,10,10_rep6,24,83.2631,250,ifn beta,.
6,10,10_rep6,0,.,250,ifn beta,250
6,10,10_rep6,24,.,250,ifn beta,250
7,10,10_rep7,0,100.308,250,ifn beta,.
7,10,10_rep7,24,71.9193,250,ifn beta,.
7,10,10_rep7,0,.,250,ifn beta,250
7,10,10_rep7,24,.,250,ifn beta,250
8,10,10_rep8,0,100.26,250,ifn beta,.
8,10,10_rep8,24,57.5861,250,ifn beta,.
8,10,10_rep8,0,.,250,ifn beta,250
8,10,10_rep8,24,.,250,ifn beta,250
9,10,10_rep9,0,99.8943,250,ifn beta,.
9,10,10_rep9,24,79.1974,250,ifn beta,.
9,10,10_rep9,0,.,250,ifn beta,250
9,10,10_rep9,24,.,250,ifn beta,250
10,10,10_rep10,0,100.187,250,ifn beta,.
10,10,10_rep10,24,69.1813,250,ifn beta,.
10,10,10_rep10,0,.,250,ifn beta,250
10,10,10_rep10,24,.,250,ifn beta,250
11,10,10_rep11,0,99.7502,250,ifn beta,.
11,10,10_rep11,24,65.0203,250,ifn beta,.
11,10,10_rep11,0,.,250,ifn beta,250
11,10,10_rep11,24,.,250,ifn beta,250
12,10,10_rep12,0,100.233,250,ifn beta,.
12,10,10_rep12,24,66.0163,250,ifn beta,.
12,10,10_rep12,0,.,250,ifn beta,250
12,10,10_rep12,24,.,250,ifn beta,250
13,10,10_rep13,0,100.017,250,ifn beta,.
13,10,10_rep13,24,73.1843,250,ifn beta,.
13,10,10_rep13,0,.,250,ifn beta,250
13,10,10_rep13,24,.,250,ifn beta,250
14,10,10_rep14,0,100.031,250,ifn beta,.
14,10,10_rep14,24,61.1206,250,ifn beta,.
14,10,10_rep14,0,.,250,ifn beta,250
14,10,10_rep14,24,.,250,ifn beta,250
15,10,10_rep15,0,100.205,250,ifn beta,.
15,10,10_rep15,24,72.3465,250,ifn beta,.
15,10,10_rep15,0,.,250,ifn beta,250
15,10,10_rep15,24,.,250,ifn beta,250
16,10,10_rep16,0,99.9828,250,ifn beta,.
16,10,10_rep16,24,60.4273,250,ifn beta,.
16,10,10_rep16,0,.,250,ifn beta,250
16,10,10_rep16,24,.,250,ifn beta,250
17,10,10_rep17,0,99.6975,250,ifn beta,.
17,10,10_rep17,24,68.1288,250,ifn beta,.
17,10,10_rep17,0,.,250,ifn beta,250
17,10,10_rep17,24,.,250,ifn beta,250
18,10,10_rep18,0,99.8556,250,ifn beta,.
18,10,10_rep18,24,65.8769,250,ifn beta,.
18,10,10_rep18,0,.,250,ifn beta,250
18,10,10_rep18,24,.,250,ifn beta,250
19,10,10_rep19,0,100.007,250,ifn beta,.
19,10,10_rep19,24,68.4634,250,ifn beta,.
19,10,10_rep19,0,.,250,ifn beta,250
19,10,10_rep19,24,.,250,ifn beta,250
20,10,10_rep20,0,100.209,250,ifn beta,.
20,10,10_rep20,24,65.9024,250,ifn beta,.
20,10,10_rep20,0,.,250,ifn beta,250
20,10,10_rep20,24,.,250,ifn beta,250
21,10,10_rep21,0,99.9685,250,ifn beta,.
21,10,10_rep21,24,68.4749,250,ifn beta,.
21,10,10_rep21,0,.,250,ifn beta,250
21,10,10_rep21,24,.,250,ifn beta,250
22,10,10_rep22,0,99.7728,250,ifn beta,.
22,10,10_rep22,24,74.9775,250,ifn beta,.
22,10,10_rep22,0,.,250,ifn beta,250
22,10,10_rep22,24,.,250,ifn beta,250
23,10,10_rep23,0,100.145,250,ifn beta,.
23,10,10_rep23,24,69.3123,250,ifn beta,.
23,10,10_rep23,0,.,250,ifn beta,250
23,10,10_rep23,24,.,250,ifn beta,250
24,10,10_rep24,0,100.103,250,ifn beta,.
24,10,10_rep24,24,73.1628,250,ifn beta,.
24,10,10_rep24,0,.,250,ifn beta,250
24,10,10_rep24,24,.,250,ifn beta,250
25,10,10_rep25,0,100.045,250,ifn beta,.
25,10,10_rep25,24,66.3363,250,ifn beta,.
25,10,10_rep25,0,.,250,ifn beta,250
25,10,10_rep25,24,.,250,ifn beta,250
26,10,10_rep26,0,99.901,250,ifn beta,.
26,10,10_rep26,24,76.9504,250,ifn beta,.
26,10,10_rep26,0,.,250,ifn beta,250
26,10,10_rep26,24,.,250,ifn beta,250
27,10,10_rep27,0,99.8351,250,ifn beta,.
27,10,10_rep27,24,65.6476,250,ifn beta,.
27,10,10_rep27,0,.,250,ifn beta,250
27,10,10_rep27,24,.,250,ifn beta,250
28,10,10_rep28,0,100.136,250,ifn beta,.
28,10,10_rep28,24,71.6562,250,ifn beta,.
28,10,10_rep28,0,.,250,ifn beta,250
28,10,10_rep28,24,.,250,ifn beta,250
29,10,10_rep29,0,99.9498,250,ifn beta,.
29,10,10_rep29,24,72.9167,250,ifn beta,.
29,10,10_rep29,0,.,250,ifn beta,250
29,10,10_rep29,24,.,250,ifn beta,250
30,10,10_rep30,0,99.423,250,ifn beta,.
30,10,10_rep30,24,82.819,250,ifn beta,.
30,10,10_rep30,0,.,250,ifn beta,250
30,10,10_rep30,24,.,250,ifn beta,250
31,10,10_rep31,0,100.202,250,ifn beta,.
31,10,10_rep31,24,65.9772,250,ifn beta,.
31,10,10_rep31,0,.,250,ifn beta,250
31,10,10_rep31,24,.,250,ifn beta,250
32,10,10_rep32,0,99.9714,250,ifn beta,.
32,10,10_rep32,24,64.0824,250,ifn beta,.
32,10,10_rep32,0,.,250,ifn beta,250
32,10,10_rep32,24,.,250,ifn beta,250
33,10,10_rep33,0,99.829,250,ifn beta,.
33,10,10_rep33,24,66.5704,250,ifn beta,.
33,10,10_rep33,0,.,250,ifn beta,250
33,10,10_rep33,24,.,250,ifn beta,250
34,10,10_rep34,0,100.048,250,ifn beta,.
34,10,10_rep34,24,66.3814,250,ifn beta,.
34,10,10_rep34,0,.,250,ifn beta,250
34,10,10_rep34,24,.,250,ifn beta,250
35,10,10_rep35,0,100.215,250,ifn beta,.
35,10,10_rep35,24,76.6137,250,ifn beta,.
35,10,10_rep35,0,.,250,ifn beta,250
35,10,10_rep35,24,.,250,ifn beta,250
36,10,10_rep36,0,99.9838,250,ifn beta,.
36,10,10_rep36,24,72.5479,250,ifn beta,.
36,10,10_rep36,0,.,250,ifn beta,250
36,10,10_rep36,24,.,250,ifn beta,250
37,10,10_rep37,0,100.139,250,ifn beta,.
37,10,10_rep37,24,72.0404,250,ifn beta,.
37,10,10_rep37,0,.,250,ifn beta,250
37,10,10_rep37,24,.,250,ifn beta,250
38,10,10_rep38,0,99.9308,250,ifn beta,.
38,10,10_rep38,24,72.4227,250,ifn beta,.
38,10,10_rep38,0,.,250,ifn beta,250
38,10,10_rep38,24,.,250,ifn beta,250
39,10,10_rep39,0,100.36,250,ifn beta,.
39,10,10_rep39,24,73.8751,250,ifn beta,.
39,10,10_rep39,0,.,250,ifn beta,250
39,10,10_rep39,24,.,250,ifn beta,250
40,10,10_rep40,0,100.127,250,ifn beta,.
40,10,10_rep40,24,76.33,250,ifn beta,.
40,10,10_rep40,0,.,250,ifn beta,250
40,10,10_rep40,24,.,250,ifn beta,250
41,10,10_rep41,0,100.215,250,ifn beta,.
41,10,10_rep41,24,70.5148,250,ifn beta,.
41,10,10_rep41,0,.,250,ifn beta,250
41,10,10_rep41,24,.,250,ifn beta,250
42,10,10_rep42,0,99.9411,250,ifn beta,.
42,10,10_rep42,24,69.6242,250,ifn beta,.
42,10,10_rep42,0,.,250,ifn beta,250
42,10,10_rep42,24,.,250,ifn beta,250
43,10,10_rep43,0,99.8639,250,ifn beta,.
43,10,10_rep43,24,64.1294,250,ifn beta,.
43,10,10_rep43,0,.,250,ifn beta,250
43,10,10_rep43,24,.,250,ifn beta,250
44,10,10_rep44,0,100.155,250,ifn beta,.
44,10,10_rep44,24,59.4527,250,ifn beta,.
44,10,10_rep44,0,.,250,ifn beta,250
44,10,10_rep44,24,.,250,ifn beta,250
45,10,10_rep45,0,99.6267,250,ifn beta,.
45,10,10_rep45,24,66.5796,250,ifn beta,.
45,10,10_rep45,0,.,250,ifn beta,250
45,10,10_rep45,24,.,250,ifn beta,250
46,10,10_rep46,0,99.9066,250,ifn beta,.
46,10,10_rep46,24,66.1244,250,ifn beta,.
46,10,10_rep46,0,.,250,ifn beta,250
46,10,10_rep46,24,.,250,ifn beta,250
47,10,10_rep47,0,100.161,250,ifn beta,.
47,10,10_rep47,24,66.5038,250,ifn beta,.
47,10,10_rep47,0,.,250,ifn beta,250
47,10,10_rep47,24,.,250,ifn beta,250
48,10,10_rep48,0,100.127,250,ifn beta,.
48,10,10_rep48,24,65.947,250,ifn beta,.
48,10,10_rep48,0,.,250,ifn beta,250
48,10,10_rep48,24,.,250,ifn beta,250
49,10,10_rep49,0,99.3998,250,ifn beta,.
49,10,10_rep49,24,55.7875,250,ifn beta,.
49,10,10_rep49,0,.,250,ifn beta,250
49,10,10_rep49,24,.,250,ifn beta,250
50,10,10_rep50,0,100.049,250,ifn beta,.
50,10,10_rep50,24,72.5232,250,ifn beta,.
50,10,10_rep50,0,.,250,ifn beta,250
50,10,10_rep50,24,.,250,ifn beta,250
51,10,10_rep51,0,99.9378,250,ifn beta,.
51,10,10_rep51,24,63.4446,250,ifn beta,.
51,10,10_rep51,0,.,250,ifn beta,250
51,10,10_rep51,24,.,250,ifn beta,250
52,10,10_rep52,0,99.8582,250,ifn beta,.
52,10,10_rep52,24,73.5757,250,ifn beta,.
52,10,10_rep52,0,.,250,ifn beta,250
52,10,10_rep52,24,.,250,ifn beta,250
53,10,10_rep53,0,100.135,250,ifn beta,.
53,10,10_rep53,24,68.007,250,ifn beta,.
53,10,10_rep53,0,.,250,ifn beta,250
53,10,10_rep53,24,.,250,ifn beta,250
54,10,10_rep54,0,100.234,250,ifn beta,.
54,10,10_rep54,24,69.7172,250,ifn beta,.
54,10,10_rep54,0,.,250,ifn beta,250
54,10,10_rep54,24,.,250,ifn beta,250
55,10,10_rep55,0,100.25,250,ifn beta,.
55,10,10_rep55,24,59.4271,250,ifn beta,.
55,10,10_rep55,0,.,250,ifn beta,250
55,10,10_rep55,24,.,250,ifn beta,250
56,10,10_rep56,0,99.9581,250,ifn beta,.
56,10,10_rep56,24,74.5368,250,ifn beta,.
56,10,10_rep56,0,.,250,ifn beta,250
56,10,10_rep56,24,.,250,ifn beta,250
57,10,10_rep57,0,100.134,250,ifn beta,.
57,10,10_rep57,24,67.166,250,ifn beta,.
57,10,10_rep57,0,.,250,ifn beta,250
57,10,10_rep57,24,.,250,ifn beta,250
58,10,10_rep58,0,100.404,250,ifn beta,.
58,10,10_rep58,24,66.2912,250,ifn beta,.
58,10,10_rep58,0,.,250,ifn beta,250
58,10,10_rep58,24,.,250,ifn beta,250
59,10,10_rep59,0,100.052,250,ifn beta,.
59,10,10_rep59,24,78.0049,250,ifn beta,.
59,10,10_rep59,0,.,250,ifn beta,250
59,10,10_rep59,24,.,250,ifn beta,250
60,10,10_rep60,0,100.186,250,ifn beta,.
60,10,10_rep60,24,73.5207,250,ifn beta,.
60,10,10_rep60,0,.,250,ifn beta,250
60,10,10_rep60,24,.,250,ifn beta,250
61,10,10_rep61,0,99.5333,250,ifn beta,.
61,10,10_rep61,24,73.0408,250,ifn beta,.
61,10,10_rep61,0,.,250,ifn beta,250
61,10,10_rep61,24,.,250,ifn beta,250
62,10,10_rep62,0,100.133,250,ifn beta,.
62,10,10_rep62,24,73.9765,250,ifn beta,.
62,10,10_rep62,0,.,250,ifn beta,250
62,10,10_rep62,24,.,250,ifn beta,250
63,10,10_rep63,0,99.6759,250,ifn beta,.
63,10,10_rep63,24,78.1736,250,ifn beta,.
63,10,10_rep63,0,.,250,ifn beta,250
63,10,10_rep63,24,.,250,ifn beta,250
64,10,10_rep64,0,99.9224,250,ifn beta,.
64,10,10_rep64,24,77.4913,250,ifn beta,.
64,10,10_rep64,0,.,250,ifn beta,250
64,10,10_rep64,24,.,250,ifn beta,250
65,10,10_rep65,0,99.8023,250,ifn beta,.
65,10,10_rep65,24,66.2351,250,ifn beta,.
65,10,10_rep65,0,.,250,ifn beta,250
65,10,10_rep65,24,.,250,ifn beta,250
66,10,10_rep66,0,99.9554,250,ifn beta,.
66,10,10_rep66,24,75.7417,250,ifn beta,.
66,10,10_rep66,0,.,250,ifn beta,250
66,10,10_rep66,24,.,250,ifn beta,250
67,10,10_rep67,0,100.225,250,ifn beta,.
67,10,10_rep67,24,73.4347,250,ifn beta,.
67,10,10_rep67,0,.,250,ifn beta,250
67,10,10_rep67,24,.,250,ifn beta,250
68,10,10_rep68,0,99.9305,250,ifn beta,.
68,10,10_rep68,24,62.7273,250,ifn beta,.
68,10,10_rep68,0,.,250,ifn beta,250
68,10,10_rep68,24,.,250,ifn beta,250
69,10,10_rep69,0,100.045,250,ifn beta,.
69,10,10_rep69,24,68.7116,250,ifn beta,.
69,10,10_rep69,0,.,250,ifn beta,250
69,10,10_rep69,24,.,250,ifn beta,250
70,10,10_rep70,0,99.8485,250,ifn beta,.
70,10,10_rep70,24,71.3913,250,ifn beta,.
70,10,10_rep70,0,.,250,ifn beta,250
70,10,10_rep70,24,.,250,ifn beta,250
71,10,10_rep71,0,99.8757,250,ifn beta,.
71,10,10_rep71,24,63.7938,250,ifn beta,.
71,10,10_rep71,0,.,250,ifn beta,250
71,10,10_rep71,24,.,250,ifn beta,250
72,10,10_rep72,0,99.8286,250,ifn beta,.
72,10,10_rep72,24,69.9619,250,ifn beta,.
72,10,10_rep72,0,.,250,ifn beta,250
72,10,10_rep72,24,.,250,ifn beta,250
73,10,10_rep73,0,99.5933,250,ifn beta,.
73,10,10_rep73,24,74.8995,250,ifn beta,.
73,10,10_rep73,0,.,250,ifn beta,250
73,10,10_rep73,24,.,250,ifn beta,250
74,10,10_rep74,0,100.041,250,ifn beta,.
74,10,10_rep74,24,74.9727,250,ifn beta,.
74,10,10_rep74,0,.,250,ifn beta,250
74,10,10_rep74,24,.,250,ifn beta,250
75,10,10_rep75,0,99.8677,250,ifn beta,.
75,10,10_rep75,24,69.28,250,ifn beta,.
75,10,10_rep75,0,.,250,ifn beta,250
75,10,10_rep75,24,.,250,ifn beta,250
76,10,10_rep76,0,100.353,250,ifn beta,.
76,10,10_rep76,24,68.8927,250,ifn beta,.
76,10,10_rep76,0,.,250,ifn beta,250
76,10,10_rep76,24,.,250,ifn beta,250
77,10,10_rep77,0,100.368,250,ifn beta,.
77,10,10_rep77,24,65.6362,250,ifn beta,.
77,10,10_rep77,0,.,250,ifn beta,250
77,10,10_rep77,24,.,250,ifn beta,250
78,10,10_rep78,0,100.151,250,ifn beta,.
78,10,10_rep78,24,69.9784,250,ifn beta,.
78,10,10_rep78,0,.,250,ifn beta,250
78,10,10_rep78,24,.,250,ifn beta,250
79,10,10_rep79,0,100.003,250,ifn beta,.
79,10,10_rep79,24,61.5457,250,ifn beta,.
79,10,10_rep79,0,.,250,ifn beta,250
79,10,10_rep79,24,.,250,ifn beta,250
80,10,10_rep80,0,99.6463,250,ifn beta,.
80,10,10_rep80,24,67.635,250,ifn beta,.
80,10,10_rep80,0,.,250,ifn beta,250
80,10,10_rep80,24,.,250,ifn beta,250
81,10,10_rep81,0,99.9904,250,ifn beta,.
81,10,10_rep81,24,86.9521,250,ifn beta,.
81,10,10_rep81,0,.,250,ifn beta,250
81,10,10_rep81,24,.,250,ifn beta,250
82,10,10_rep82,0,100.153,250,ifn beta,.
82,10,10_rep82,24,78.1788,250,ifn beta,.
82,10,10_rep82,0,.,250,ifn beta,250
82,10,10_rep82,24,.,250,ifn beta,250
83,10,10_rep83,0,99.973,250,ifn beta,.
83,10,10_rep83,24,69.7814,250,ifn beta,.
83,10,10_rep83,0,.,250,ifn beta,250
83,10,10_rep83,24,.,250,ifn beta,250
84,10,10_rep84,0,99.8233,250,ifn beta,.
84,10,10_rep84,24,68.4569,250,ifn beta,.
84,10,10_rep84,0,.,250,ifn beta,250
84,10,10_rep84,24,.,250,ifn beta,250
85,10,10_rep85,0,99.8699,250,ifn beta,.
85,10,10_rep85,24,78.231,250,ifn beta,.
85,10,10_rep85,0,.,250,ifn beta,250
85,10,10_rep85,24,.,250,ifn beta,250
86,10,10_rep86,0,99.328,250,ifn beta,.
86,10,10_rep86,24,75.9997,250,ifn beta,.
86,10,10_rep86,0,.,250,ifn beta,250
86,10,10_rep86,24,.,250,ifn beta,250
87,10,10_rep87,0,100.147,250,ifn beta,.
87,10,10_rep87,24,68.767,250,ifn beta,.
87,10,10_rep87,0,.,250,ifn beta,250
87,10,10_rep87,24,.,250,ifn beta,250
88,10,10_rep88,0,100.245,250,ifn beta,.
88,10,10_rep88,24,68.3811,250,ifn beta,.
88,10,10_rep88,0,.,250,ifn beta,250
88,10,10_rep88,24,.,250,ifn beta,250
89,10,10_rep89,0,99.8749,250,ifn beta,.
89,10,10_rep89,24,65.0789,250,ifn beta,.
89,10,10_rep89,0,.,250,ifn beta,250
89,10,10_rep89,24,.,250,ifn beta,250
90,10,10_rep90,0,99.9093,250,ifn beta,.
90,10,10_rep90,24,73.8454,250,ifn beta,.
90,10,10_rep90,0,.,250,ifn beta,250
90,10,10_rep90,24,.,250,ifn beta,250
91,10,10_rep91,0,100.185,250,ifn beta,.
91,10,10_rep91,24,67.0224,250,ifn beta,.
91,10,10_rep91,0,.,250,ifn beta,250
91,10,10_rep91,24,.,250,ifn beta,250
92,10,10_rep92,0,100.113,250,ifn beta,.
92,10,10_rep92,24,67.2047,250,ifn beta,.
92,10,10_rep92,0,.,250,ifn beta,250
92,10,10_rep92,24,.,250,ifn beta,250
93,10,10_rep93,0,99.9253,250,ifn beta,.
93,10,10_rep93,24,87.2186,250,ifn beta,.
93,10,10_rep93,0,.,250,ifn beta,250
93,10,10_rep93,24,.,250,ifn beta,250
94,10,10_rep94,0,100.209,250,ifn beta,.
94,10,10_rep94,24,75.3314,250,ifn beta,.
94,10,10_rep94,0,.,250,ifn beta,250
94,10,10_rep94,24,.,250,ifn beta,250
95,10,10_rep95,0,99.9523,250,ifn beta,.
95,10,10_rep95,24,62.4959,250,ifn beta,.
95,10,10_rep95,0,.,250,ifn beta,250
95,10,10_rep95,24,.,250,ifn beta,250
96,10,10_rep96,0,100.068,250,ifn beta,.
96,10,10_rep96,24,60.6816,250,ifn beta,.
96,10,10_rep96,0,.,250,ifn beta,250
96,10,10_rep96,24,.,250,ifn beta,250
97,10,10_rep97,0,100.111,250,ifn beta,.
97,10,10_rep97,24,68.3202,250,ifn beta,.
97,10,10_rep97,0,.,250,ifn beta,250
97,10,10_rep97,24,.,250,ifn beta,250
98,10,10_rep98,0,99.9037,250,ifn beta,.
98,10,10_rep98,24,77.8454,250,ifn beta,.
98,10,10_rep98,0,.,250,ifn beta,250
98,10,10_rep98,24,.,250,ifn beta,250
99,10,10_rep99,0,99.963,250,ifn beta,.
99,10,10_rep99,24,75.8062,250,ifn beta,.
99,10,10_rep99,0,.,250,ifn beta,250
99,10,10_rep99,24,.,250,ifn beta,250
100,10,10_rep100,0,100.082,250,ifn beta,.
100,10,10_rep100,24,74.7904,250,ifn beta,.
100,10,10_rep100,0,.,250,ifn beta,250
100,10,10_rep100,24,.,250,ifn beta,250
101,10,10_rep101,0,100.185,250,ifn beta,.
101,10,10_rep101,24,57.3254,250,ifn beta,.
101,10,10_rep101,0,.,250,ifn beta,250
101,10,10_rep101,24,.,250,ifn beta,250
102,10,10_rep102,0,99.4481,250,ifn beta,.
102,10,10_rep102,24,68.1083,250,ifn beta,.
102,10,10_rep102,0,.,250,ifn beta,250
102,10,10_rep102,24,.,250,ifn beta,250
103,10,10_rep103,0,100.137,250,ifn beta,.
103,10,10_rep103,24,64.7911,250,ifn beta,.
103,10,10_rep103,0,.,250,ifn beta,250
103,10,10_rep103,24,.,250,ifn beta,250
104,10,10_rep104,0,99.9791,250,ifn beta,.
104,10,10_rep104,24,74.0087,250,ifn beta,.
104,10,10_rep104,0,.,250,ifn beta,250
104,10,10_rep104,24,.,250,ifn beta,250
105,10,10_rep105,0,100.111,250,ifn beta,.
105,10,10_rep105,24,69.1172,250,ifn beta,.
105,10,10_rep105,0,.,250,ifn beta,250
105,10,10_rep105,24,.,250,ifn beta,250
106,10,10_rep106,0,99.9492,250,ifn beta,.
106,10,10_rep106,24,64.0986,250,ifn beta,.
106,10,10_rep106,0,.,250,ifn beta,250
106,10,10_rep106,24,.,250,ifn beta,250
107,10,10_rep107,0,100.191,250,ifn beta,.
107,10,10_rep107,24,70.4761,250,ifn beta,.
107,10,10_rep107,0,.,250,ifn beta,250
107,10,10_rep107,24,.,250,ifn beta,250
108,10,10_rep108,0,99.821,250,ifn beta,.
