rep,ID,uid,TIME,y1,ARMTYPE,CMT,IFN
119,18,18_rep119,36,77.9639,ifn beta,.,.
119,18,18_rep119,48,73.2908,ifn beta,.,.
119,18,18_rep119,0,.,ifn beta,1,6000
119,18,18_rep119,2,.,ifn beta,1,6000
119,18,18_rep119,6,.,ifn beta,1,6000
119,18,18_rep119,12,.,ifn beta,1,6000
119,18,18_rep119,24,.,ifn beta,1,6000
119,18,18_rep119,36,.,ifn beta,1,6000
119,18,18_rep119,48,.,ifn beta,1,6000
120,18,18_rep120,0,98.622,ifn beta,.,.
120,18,18_rep120,2,100.111,ifn beta,.,.
120,18,18_rep120,6,95.5124,ifn beta,.,.
120,18,18_rep120,12,89.6563,ifn beta,.,.
120,18,18_rep120,24,92.7639,ifn beta,.,.
120,18,18_rep120,36,77.5703,ifn beta,.,.
120,18,18_rep120,48,74.5024,ifn beta,.,.
120,18,18_rep120,0,.,ifn beta,1,6000
120,18,18_rep120,2,.,ifn beta,1,6000
120,18,18_rep120,6,.,ifn beta,1,6000
120,18,18_rep120,12,.,ifn beta,1,6000
120,18,18_rep120,24,.,ifn beta,1,6000
120,18,18_rep120,36,.,ifn beta,1,6000
120,18,18_rep120,48,.,ifn beta,1,6000
121,18,18_rep121,0,103.291,ifn beta,.,.
121,18,18_rep121,2,100.843,ifn beta,.,.
121,18,18_rep121,6,98.2921,ifn beta,.,.
121,18,18_rep121,12,87.1749,ifn beta,.,.
121,18,18_rep121,24,83.3343,ifn beta,.,.
121,18,18_rep121,36,79.5786,ifn beta,.,.
121,18,18_rep121,48,77.4959,ifn beta,.,.
121,18,18_rep121,0,.,ifn beta,1,6000
121,18,18_rep121,2,.,ifn beta,1,6000
121,18,18_rep121,6,.,ifn beta,1,6000
121,18,18_rep121,12,.,ifn beta,1,6000
121,18,18_rep121,24,.,ifn beta,1,6000
121,18,18_rep121,36,.,ifn beta,1,6000
121,18,18_rep121,48,.,ifn beta,1,6000
122,18,18_rep122,0,100.146,ifn beta,.,.
122,18,18_rep122,2,93.0171,ifn beta,.,.
122,18,18_rep122,6,101.194,ifn beta,.,.
122,18,18_rep122,12,91.6369,ifn beta,.,.
122,18,18_rep122,24,86.59,ifn beta,.,.
122,18,18_rep122,36,79.7911,ifn beta,.,.
122,18,18_rep122,48,76.0742,ifn beta,.,.
122,18,18_rep122,0,.,ifn beta,1,6000
122,18,18_rep122,2,.,ifn beta,1,6000
122,18,18_rep122,6,.,ifn beta,1,6000
122,18,18_rep122,12,.,ifn beta,1,6000
122,18,18_rep122,24,.,ifn beta,1,6000
122,18,18_rep122,36,.,ifn beta,1,6000
122,18,18_rep122,48,.,ifn beta,1,6000
123,18,18_rep123,0,98.2206,ifn beta,.,.
123,18,18_rep123,2,103.22,ifn beta,.,.
123,18,18_rep123,6,90.9365,ifn beta,.,.
123,18,18_rep123,12,90.3893,ifn beta,.,.
123,18,18_rep123,24,82.0837,ifn beta,.,.
123,18,18_rep123,36,78.6381,ifn beta,.,.
123,18,18_rep123,48,71.3949,ifn beta,.,.
123,18,18_rep123,0,.,ifn beta,1,6000
123,18,18_rep123,2,.,ifn beta,1,6000
123,18,18_rep123,6,.,ifn beta,1,6000
123,18,18_rep123,12,.,ifn beta,1,6000
123,18,18_rep123,24,.,ifn beta,1,6000
123,18,18_rep123,36,.,ifn beta,1,6000
123,18,18_rep123,48,.,ifn beta,1,6000
124,18,18_rep124,0,95.3408,ifn beta,.,.
124,18,18_rep124,2,100.904,ifn beta,.,.
124,18,18_rep124,6,92.3754,ifn beta,.,.
124,18,18_rep124,12,89.5289,ifn beta,.,.
124,18,18_rep124,24,82.6766,ifn beta,.,.
124,18,18_rep124,36,76.5023,ifn beta,.,.
124,18,18_rep124,48,75.9258,ifn beta,.,.
124,18,18_rep124,0,.,ifn beta,1,6000
124,18,18_rep124,2,.,ifn beta,1,6000
124,18,18_rep124,6,.,ifn beta,1,6000
124,18,18_rep124,12,.,ifn beta,1,6000
124,18,18_rep124,24,.,ifn beta,1,6000
124,18,18_rep124,36,.,ifn beta,1,6000
124,18,18_rep124,48,.,ifn beta,1,6000
125,18,18_rep125,0,104.807,ifn beta,.,.
125,18,18_rep125,2,91.45,ifn beta,.,.
125,18,18_rep125,6,97.7451,ifn beta,.,.
125,18,18_rep125,12,95.8046,ifn beta,.,.
125,18,18_rep125,24,84.1956,ifn beta,.,.
125,18,18_rep125,36,79.0092,ifn beta,.,.
125,18,18_rep125,48,72.0816,ifn beta,.,.
125,18,18_rep125,0,.,ifn beta,1,6000
125,18,18_rep125,2,.,ifn beta,1,6000
125,18,18_rep125,6,.,ifn beta,1,6000
125,18,18_rep125,12,.,ifn beta,1,6000
125,18,18_rep125,24,.,ifn beta,1,6000
125,18,18_rep125,36,.,ifn beta,1,6000
125,18,18_rep125,48,.,ifn beta,1,6000
126,18,18_rep126,0,100.21,ifn beta,.,.
126,18,18_rep126,2,105.473,ifn beta,.,.
126,18,18_rep126,6,95.504,ifn beta,.,.
126,18,18_rep126,12,87.6189,ifn beta,.,.
126,18,18_rep126,24,87.6666,ifn beta,.,.
126,18,18_rep126,36,83.6953,ifn beta,.,.
126,18,18_rep126,48,75.4916,ifn beta,.,.
126,18,18_rep126,0,.,ifn beta,1,6000
126,18,18_rep126,2,.,ifn beta,1,6000
126,18,18_rep126,6,.,ifn beta,1,6000
126,18,18_rep126,12,.,ifn beta,1,6000
126,18,18_rep126,24,.,ifn beta,1,6000
126,18,18_rep126,36,.,ifn beta,1,6000
126,18,18_rep126,48,.,ifn beta,1,6000
127,18,18_rep127,0,103.049,ifn beta,.,.
127,18,18_rep127,2,96.2486,ifn beta,.,.
127,18,18_rep127,6,95.9271,ifn beta,.,.
127,18,18_rep127,12,86.4242,ifn beta,.,.
127,18,18_rep127,24,85.4587,ifn beta,.,.
127,18,18_rep127,36,79.2551,ifn beta,.,.
127,18,18_rep127,48,74.3198,ifn beta,.,.
127,18,18_rep127,0,.,ifn beta,1,6000
127,18,18_rep127,2,.,ifn beta,1,6000
127,18,18_rep127,6,.,ifn beta,1,6000
127,18,18_rep127,12,.,ifn beta,1,6000
127,18,18_rep127,24,.,ifn beta,1,6000
127,18,18_rep127,36,.,ifn beta,1,6000
127,18,18_rep127,48,.,ifn beta,1,6000
128,18,18_rep128,0,102.675,ifn beta,.,.
128,18,18_rep128,2,102.644,ifn beta,.,.
128,18,18_rep128,6,87.2482,ifn beta,.,.
128,18,18_rep128,12,92.4848,ifn beta,.,.
128,18,18_rep128,24,85.0122,ifn beta,.,.
128,18,18_rep128,36,85.0097,ifn beta,.,.
128,18,18_rep128,48,73.1264,ifn beta,.,.
128,18,18_rep128,0,.,ifn beta,1,6000
128,18,18_rep128,2,.,ifn beta,1,6000
128,18,18_rep128,6,.,ifn beta,1,6000
128,18,18_rep128,12,.,ifn beta,1,6000
128,18,18_rep128,24,.,ifn beta,1,6000
128,18,18_rep128,36,.,ifn beta,1,6000
128,18,18_rep128,48,.,ifn beta,1,6000
129,18,18_rep129,0,98.5439,ifn beta,.,.
129,18,18_rep129,2,96.7972,ifn beta,.,.
129,18,18_rep129,6,91.5836,ifn beta,.,.
129,18,18_rep129,12,90.7051,ifn beta,.,.
129,18,18_rep129,24,83.4144,ifn beta,.,.
129,18,18_rep129,36,85.8009,ifn beta,.,.
129,18,18_rep129,48,74.8317,ifn beta,.,.
129,18,18_rep129,0,.,ifn beta,1,6000
129,18,18_rep129,2,.,ifn beta,1,6000
129,18,18_rep129,6,.,ifn beta,1,6000
129,18,18_rep129,12,.,ifn beta,1,6000
129,18,18_rep129,24,.,ifn beta,1,6000
129,18,18_rep129,36,.,ifn beta,1,6000
129,18,18_rep129,48,.,ifn beta,1,6000
130,18,18_rep130,0,92.9602,ifn beta,.,.
130,18,18_rep130,2,98.317,ifn beta,.,.
130,18,18_rep130,6,94.5251,ifn beta,.,.
130,18,18_rep130,12,89.8452,ifn beta,.,.
130,18,18_rep130,24,87.6594,ifn beta,.,.
130,18,18_rep130,36,89.519,ifn beta,.,.
130,18,18_rep130,48,76.5665,ifn beta,.,.
130,18,18_rep130,0,.,ifn beta,1,6000
130,18,18_rep130,2,.,ifn beta,1,6000
130,18,18_rep130,6,.,ifn beta,1,6000
130,18,18_rep130,12,.,ifn beta,1,6000
130,18,18_rep130,24,.,ifn beta,1,6000
130,18,18_rep130,36,.,ifn beta,1,6000
130,18,18_rep130,48,.,ifn beta,1,6000
131,18,18_rep131,0,103.285,ifn beta,.,.
131,18,18_rep131,2,98.0101,ifn beta,.,.
131,18,18_rep131,6,97.3123,ifn beta,.,.
131,18,18_rep131,12,93.5653,ifn beta,.,.
131,18,18_rep131,24,95.2052,ifn beta,.,.
131,18,18_rep131,36,75.4132,ifn beta,.,.
131,18,18_rep131,48,80.1378,ifn beta,.,.
131,18,18_rep131,0,.,ifn beta,1,6000
131,18,18_rep131,2,.,ifn beta,1,6000
131,18,18_rep131,6,.,ifn beta,1,6000
131,18,18_rep131,12,.,ifn beta,1,6000
131,18,18_rep131,24,.,ifn beta,1,6000
131,18,18_rep131,36,.,ifn beta,1,6000
131,18,18_rep131,48,.,ifn beta,1,6000
132,18,18_rep132,0,101.18,ifn beta,.,.
132,18,18_rep132,2,101.018,ifn beta,.,.
132,18,18_rep132,6,95.3415,ifn beta,.,.
132,18,18_rep132,12,97.4543,ifn beta,.,.
132,18,18_rep132,24,81.8487,ifn beta,.,.
132,18,18_rep132,36,82.4009,ifn beta,.,.
132,18,18_rep132,48,75.9309,ifn beta,.,.
132,18,18_rep132,0,.,ifn beta,1,6000
132,18,18_rep132,2,.,ifn beta,1,6000
132,18,18_rep132,6,.,ifn beta,1,6000
132,18,18_rep132,12,.,ifn beta,1,6000
132,18,18_rep132,24,.,ifn beta,1,6000
132,18,18_rep132,36,.,ifn beta,1,6000
132,18,18_rep132,48,.,ifn beta,1,6000
133,18,18_rep133,0,96.5902,ifn beta,.,.
133,18,18_rep133,2,98.5424,ifn beta,.,.
133,18,18_rep133,6,93.6446,ifn beta,.,.
133,18,18_rep133,12,94.0605,ifn beta,.,.
133,18,18_rep133,24,84.0656,ifn beta,.,.
133,18,18_rep133,36,77.2421,ifn beta,.,.
133,18,18_rep133,48,75.764,ifn beta,.,.
133,18,18_rep133,0,.,ifn beta,1,6000
133,18,18_rep133,2,.,ifn beta,1,6000
133,18,18_rep133,6,.,ifn beta,1,6000
133,18,18_rep133,12,.,ifn beta,1,6000
133,18,18_rep133,24,.,ifn beta,1,6000
133,18,18_rep133,36,.,ifn beta,1,6000
133,18,18_rep133,48,.,ifn beta,1,6000
134,18,18_rep134,0,98.1241,ifn beta,.,.
134,18,18_rep134,2,94.4591,ifn beta,.,.
134,18,18_rep134,6,96.3195,ifn beta,.,.
134,18,18_rep134,12,94.3272,ifn beta,.,.
134,18,18_rep134,24,84.5615,ifn beta,.,.
134,18,18_rep134,36,78.1895,ifn beta,.,.
134,18,18_rep134,48,75.5514,ifn beta,.,.
134,18,18_rep134,0,.,ifn beta,1,6000
134,18,18_rep134,2,.,ifn beta,1,6000
134,18,18_rep134,6,.,ifn beta,1,6000
134,18,18_rep134,12,.,ifn beta,1,6000
134,18,18_rep134,24,.,ifn beta,1,6000
134,18,18_rep134,36,.,ifn beta,1,6000
134,18,18_rep134,48,.,ifn beta,1,6000
135,18,18_rep135,0,97.6243,ifn beta,.,.
135,18,18_rep135,2,97.141,ifn beta,.,.
135,18,18_rep135,6,99.484,ifn beta,.,.
135,18,18_rep135,12,92.6026,ifn beta,.,.
135,18,18_rep135,24,87.079,ifn beta,.,.
135,18,18_rep135,36,81.9299,ifn beta,.,.
135,18,18_rep135,48,75.2711,ifn beta,.,.
135,18,18_rep135,0,.,ifn beta,1,6000
135,18,18_rep135,2,.,ifn beta,1,6000
135,18,18_rep135,6,.,ifn beta,1,6000
135,18,18_rep135,12,.,ifn beta,1,6000
135,18,18_rep135,24,.,ifn beta,1,6000
135,18,18_rep135,36,.,ifn beta,1,6000
135,18,18_rep135,48,.,ifn beta,1,6000
136,18,18_rep136,0,99.8601,ifn beta,.,.
136,18,18_rep136,2,100.787,ifn beta,.,.
136,18,18_rep136,6,96.2485,ifn beta,.,.
136,18,18_rep136,12,92.7486,ifn beta,.,.
136,18,18_rep136,24,87.74,ifn beta,.,.
136,18,18_rep136,36,74.9117,ifn beta,.,.
136,18,18_rep136,48,70.6335,ifn beta,.,.
136,18,18_rep136,0,.,ifn beta,1,6000
136,18,18_rep136,2,.,ifn beta,1,6000
136,18,18_rep136,6,.,ifn beta,1,6000
136,18,18_rep136,12,.,ifn beta,1,6000
136,18,18_rep136,24,.,ifn beta,1,6000
136,18,18_rep136,36,.,ifn beta,1,6000
136,18,18_rep136,48,.,ifn beta,1,6000
137,18,18_rep137,0,104.324,ifn beta,.,.
137,18,18_rep137,2,101.534,ifn beta,.,.
137,18,18_rep137,6,101.309,ifn beta,.,.
137,18,18_rep137,12,89.0139,ifn beta,.,.
137,18,18_rep137,24,93.2547,ifn beta,.,.
137,18,18_rep137,36,80.6496,ifn beta,.,.
137,18,18_rep137,48,74.2805,ifn beta,.,.
137,18,18_rep137,0,.,ifn beta,1,6000
137,18,18_rep137,2,.,ifn beta,1,6000
137,18,18_rep137,6,.,ifn beta,1,6000
137,18,18_rep137,12,.,ifn beta,1,6000
137,18,18_rep137,24,.,ifn beta,1,6000
137,18,18_rep137,36,.,ifn beta,1,6000
137,18,18_rep137,48,.,ifn beta,1,6000
138,18,18_rep138,0,92.9301,ifn beta,.,.
138,18,18_rep138,2,100.223,ifn beta,.,.
138,18,18_rep138,6,94.9825,ifn beta,.,.
138,18,18_rep138,12,98.4862,ifn beta,.,.
138,18,18_rep138,24,90.6533,ifn beta,.,.
138,18,18_rep138,36,78.311,ifn beta,.,.
138,18,18_rep138,48,83.3031,ifn beta,.,.
138,18,18_rep138,0,.,ifn beta,1,6000
138,18,18_rep138,2,.,ifn beta,1,6000
138,18,18_rep138,6,.,ifn beta,1,6000
138,18,18_rep138,12,.,ifn beta,1,6000
138,18,18_rep138,24,.,ifn beta,1,6000
138,18,18_rep138,36,.,ifn beta,1,6000
138,18,18_rep138,48,.,ifn beta,1,6000
139,18,18_rep139,0,97.7121,ifn beta,.,.
139,18,18_rep139,2,107.086,ifn beta,.,.
139,18,18_rep139,6,96.6933,ifn beta,.,.
139,18,18_rep139,12,92.335,ifn beta,.,.
139,18,18_rep139,24,81.5656,ifn beta,.,.
139,18,18_rep139,36,80.2759,ifn beta,.,.
139,18,18_rep139,48,75.7966,ifn beta,.,.
139,18,18_rep139,0,.,ifn beta,1,6000
139,18,18_rep139,2,.,ifn beta,1,6000
139,18,18_rep139,6,.,ifn beta,1,6000
139,18,18_rep139,12,.,ifn beta,1,6000
139,18,18_rep139,24,.,ifn beta,1,6000
139,18,18_rep139,36,.,ifn beta,1,6000
139,18,18_rep139,48,.,ifn beta,1,6000
140,18,18_rep140,0,102.622,ifn beta,.,.
140,18,18_rep140,2,96.5805,ifn beta,.,.
140,18,18_rep140,6,97.1845,ifn beta,.,.
140,18,18_rep140,12,88.7778,ifn beta,.,.
140,18,18_rep140,24,87.1541,ifn beta,.,.
140,18,18_rep140,36,77.0284,ifn beta,.,.
140,18,18_rep140,48,77.1789,ifn beta,.,.
140,18,18_rep140,0,.,ifn beta,1,6000
140,18,18_rep140,2,.,ifn beta,1,6000
140,18,18_rep140,6,.,ifn beta,1,6000
140,18,18_rep140,12,.,ifn beta,1,6000
140,18,18_rep140,24,.,ifn beta,1,6000
140,18,18_rep140,36,.,ifn beta,1,6000
140,18,18_rep140,48,.,ifn beta,1,6000
141,18,18_rep141,0,105.308,ifn beta,.,.
141,18,18_rep141,2,96.3719,ifn beta,.,.
141,18,18_rep141,6,93.4835,ifn beta,.,.
141,18,18_rep141,12,94.6555,ifn beta,.,.
141,18,18_rep141,24,84.6601,ifn beta,.,.
141,18,18_rep141,36,81.1542,ifn beta,.,.
141,18,18_rep141,48,74.468,ifn beta,.,.
141,18,18_rep141,0,.,ifn beta,1,6000
141,18,18_rep141,2,.,ifn beta,1,6000
141,18,18_rep141,6,.,ifn beta,1,6000
141,18,18_rep141,12,.,ifn beta,1,6000
141,18,18_rep141,24,.,ifn beta,1,6000
141,18,18_rep141,36,.,ifn beta,1,6000
141,18,18_rep141,48,.,ifn beta,1,6000
142,18,18_rep142,0,98.8037,ifn beta,.,.
142,18,18_rep142,2,94.0472,ifn beta,.,.
142,18,18_rep142,6,93.1218,ifn beta,.,.
142,18,18_rep142,12,92.2537,ifn beta,.,.
142,18,18_rep142,24,90.4818,ifn beta,.,.
142,18,18_rep142,36,80.3514,ifn beta,.,.
142,18,18_rep142,48,74.1727,ifn beta,.,.
142,18,18_rep142,0,.,ifn beta,1,6000
142,18,18_rep142,2,.,ifn beta,1,6000
142,18,18_rep142,6,.,ifn beta,1,6000
142,18,18_rep142,12,.,ifn beta,1,6000
142,18,18_rep142,24,.,ifn beta,1,6000
142,18,18_rep142,36,.,ifn beta,1,6000
142,18,18_rep142,48,.,ifn beta,1,6000
143,18,18_rep143,0,104.1,ifn beta,.,.
143,18,18_rep143,2,93.4694,ifn beta,.,.
143,18,18_rep143,6,97.4584,ifn beta,.,.
143,18,18_rep143,12,98.43,ifn beta,.,.
143,18,18_rep143,24,88.9233,ifn beta,.,.
143,18,18_rep143,36,77.6977,ifn beta,.,.
143,18,18_rep143,48,73.0429,ifn beta,.,.
143,18,18_rep143,0,.,ifn beta,1,6000
143,18,18_rep143,2,.,ifn beta,1,6000
143,18,18_rep143,6,.,ifn beta,1,6000
143,18,18_rep143,12,.,ifn beta,1,6000
143,18,18_rep143,24,.,ifn beta,1,6000
143,18,18_rep143,36,.,ifn beta,1,6000
143,18,18_rep143,48,.,ifn beta,1,6000
144,18,18_rep144,0,96.0775,ifn beta,.,.
144,18,18_rep144,2,93.2266,ifn beta,.,.
144,18,18_rep144,6,99.4365,ifn beta,.,.
144,18,18_rep144,12,97.2154,ifn beta,.,.
144,18,18_rep144,24,85.7955,ifn beta,.,.
144,18,18_rep144,36,81.3773,ifn beta,.,.
144,18,18_rep144,48,78.2406,ifn beta,.,.
144,18,18_rep144,0,.,ifn beta,1,6000
144,18,18_rep144,2,.,ifn beta,1,6000
144,18,18_rep144,6,.,ifn beta,1,6000
144,18,18_rep144,12,.,ifn beta,1,6000
144,18,18_rep144,24,.,ifn beta,1,6000
144,18,18_rep144,36,.,ifn beta,1,6000
144,18,18_rep144,48,.,ifn beta,1,6000
145,18,18_rep145,0,102.375,ifn beta,.,.
145,18,18_rep145,2,97.9911,ifn beta,.,.
145,18,18_rep145,6,101.491,ifn beta,.,.
145,18,18_rep145,12,93.7379,ifn beta,.,.
145,18,18_rep145,24,93.343,ifn beta,.,.
145,18,18_rep145,36,81.4434,ifn beta,.,.
145,18,18_rep145,48,80.7197,ifn beta,.,.
145,18,18_rep145,0,.,ifn beta,1,6000
145,18,18_rep145,2,.,ifn beta,1,6000
145,18,18_rep145,6,.,ifn beta,1,6000
145,18,18_rep145,12,.,ifn beta,1,6000
145,18,18_rep145,24,.,ifn beta,1,6000
145,18,18_rep145,36,.,ifn beta,1,6000
145,18,18_rep145,48,.,ifn beta,1,6000
146,18,18_rep146,0,100.065,ifn beta,.,.
146,18,18_rep146,2,98.943,ifn beta,.,.
146,18,18_rep146,6,103.068,ifn beta,.,.
146,18,18_rep146,12,94.231,ifn beta,.,.
146,18,18_rep146,24,86.4681,ifn beta,.,.
146,18,18_rep146,36,80.8866,ifn beta,.,.
146,18,18_rep146,48,73.3213,ifn beta,.,.
146,18,18_rep146,0,.,ifn beta,1,6000
146,18,18_rep146,2,.,ifn beta,1,6000
146,18,18_rep146,6,.,ifn beta,1,6000
146,18,18_rep146,12,.,ifn beta,1,6000
146,18,18_rep146,24,.,ifn beta,1,6000
146,18,18_rep146,36,.,ifn beta,1,6000
146,18,18_rep146,48,.,ifn beta,1,6000
147,18,18_rep147,0,96.8544,ifn beta,.,.
147,18,18_rep147,2,100.202,ifn beta,.,.
147,18,18_rep147,6,97.9848,ifn beta,.,.
147,18,18_rep147,12,89.9582,ifn beta,.,.
147,18,18_rep147,24,84.4438,ifn beta,.,.
147,18,18_rep147,36,83.2387,ifn beta,.,.
147,18,18_rep147,48,71.8116,ifn beta,.,.
147,18,18_rep147,0,.,ifn beta,1,6000
147,18,18_rep147,2,.,ifn beta,1,6000
147,18,18_rep147,6,.,ifn beta,1,6000
147,18,18_rep147,12,.,ifn beta,1,6000
147,18,18_rep147,24,.,ifn beta,1,6000
147,18,18_rep147,36,.,ifn beta,1,6000
147,18,18_rep147,48,.,ifn beta,1,6000
148,18,18_rep148,0,106.793,ifn beta,.,.
148,18,18_rep148,2,96.3407,ifn beta,.,.
148,18,18_rep148,6,100.663,ifn beta,.,.
148,18,18_rep148,12,87.076,ifn beta,.,.
148,18,18_rep148,24,86.9142,ifn beta,.,.
148,18,18_rep148,36,79.2391,ifn beta,.,.
148,18,18_rep148,48,72.8712,ifn beta,.,.
148,18,18_rep148,0,.,ifn beta,1,6000
148,18,18_rep148,2,.,ifn beta,1,6000
148,18,18_rep148,6,.,ifn beta,1,6000
148,18,18_rep148,12,.,ifn beta,1,6000
148,18,18_rep148,24,.,ifn beta,1,6000
148,18,18_rep148,36,.,ifn beta,1,6000
148,18,18_rep148,48,.,ifn beta,1,6000
149,18,18_rep149,0,94.7751,ifn beta,.,.
149,18,18_rep149,2,99.9018,ifn beta,.,.
149,18,18_rep149,6,96.2869,ifn beta,.,.
149,18,18_rep149,12,96.8018,ifn beta,.,.
149,18,18_rep149,24,79.4432,ifn beta,.,.
149,18,18_rep149,36,79.9361,ifn beta,.,.
149,18,18_rep149,48,71.1408,ifn beta,.,.
149,18,18_rep149,0,.,ifn beta,1,6000
149,18,18_rep149,2,.,ifn beta,1,6000
149,18,18_rep149,6,.,ifn beta,1,6000
149,18,18_rep149,12,.,ifn beta,1,6000
149,18,18_rep149,24,.,ifn beta,1,6000
149,18,18_rep149,36,.,ifn beta,1,6000
149,18,18_rep149,48,.,ifn beta,1,6000
150,18,18_rep150,0,100.098,ifn beta,.,.
150,18,18_rep150,2,97.216,ifn beta,.,.
150,18,18_rep150,6,98.8313,ifn beta,.,.
150,18,18_rep150,12,92.7964,ifn beta,.,.
150,18,18_rep150,24,85.0352,ifn beta,.,.
150,18,18_rep150,36,78.1888,ifn beta,.,.
150,18,18_rep150,48,73.7711,ifn beta,.,.
150,18,18_rep150,0,.,ifn beta,1,6000
150,18,18_rep150,2,.,ifn beta,1,6000
150,18,18_rep150,6,.,ifn beta,1,6000
150,18,18_rep150,12,.,ifn beta,1,6000
150,18,18_rep150,24,.,ifn beta,1,6000
150,18,18_rep150,36,.,ifn beta,1,6000
150,18,18_rep150,48,.,ifn beta,1,6000
151,18,18_rep151,0,96.0783,ifn beta,.,.
151,18,18_rep151,2,95.0887,ifn beta,.,.
151,18,18_rep151,6,100.795,ifn beta,.,.
151,18,18_rep151,12,91.8447,ifn beta,.,.
151,18,18_rep151,24,86.3476,ifn beta,.,.
151,18,18_rep151,36,72.1428,ifn beta,.,.
151,18,18_rep151,48,74.7764,ifn beta,.,.
151,18,18_rep151,0,.,ifn beta,1,6000
151,18,18_rep151,2,.,ifn beta,1,6000
151,18,18_rep151,6,.,ifn beta,1,6000
151,18,18_rep151,12,.,ifn beta,1,6000
151,18,18_rep151,24,.,ifn beta,1,6000
151,18,18_rep151,36,.,ifn beta,1,6000
151,18,18_rep151,48,.,ifn beta,1,6000
152,18,18_rep152,0,99.3029,ifn beta,.,.
152,18,18_rep152,2,102.558,ifn beta,.,.
152,18,18_rep152,6,100.736,ifn beta,.,.
152,18,18_rep152,12,83.9782,ifn beta,.,.
152,18,18_rep152,24,89.3938,ifn beta,.,.
152,18,18_rep152,36,77.2594,ifn beta,.,.
152,18,18_rep152,48,76.6616,ifn beta,.,.
152,18,18_rep152,0,.,ifn beta,1,6000
152,18,18_rep152,2,.,ifn beta,1,6000
152,18,18_rep152,6,.,ifn beta,1,6000
152,18,18_rep152,12,.,ifn beta,1,6000
152,18,18_rep152,24,.,ifn beta,1,6000
152,18,18_rep152,36,.,ifn beta,1,6000
152,18,18_rep152,48,.,ifn beta,1,6000
153,18,18_rep153,0,103.668,ifn beta,.,.
153,18,18_rep153,2,100.542,ifn beta,.,.
153,18,18_rep153,6,95.4208,ifn beta,.,.
153,18,18_rep153,12,94.7462,ifn beta,.,.
153,18,18_rep153,24,86.939,ifn beta,.,.
153,18,18_rep153,36,76.7137,ifn beta,.,.
153,18,18_rep153,48,72.1806,ifn beta,.,.
153,18,18_rep153,0,.,ifn beta,1,6000
153,18,18_rep153,2,.,ifn beta,1,6000
153,18,18_rep153,6,.,ifn beta,1,6000
153,18,18_rep153,12,.,ifn beta,1,6000
153,18,18_rep153,24,.,ifn beta,1,6000
153,18,18_rep153,36,.,ifn beta,1,6000
153,18,18_rep153,48,.,ifn beta,1,6000
154,18,18_rep154,0,97.2484,ifn beta,.,.
154,18,18_rep154,2,104.407,ifn beta,.,.
154,18,18_rep154,6,98.0739,ifn beta,.,.
154,18,18_rep154,12,93.3239,ifn beta,.,.
154,18,18_rep154,24,87.2251,ifn beta,.,.
154,18,18_rep154,36,85.3479,ifn beta,.,.
154,18,18_rep154,48,80.2691,ifn beta,.,.
154,18,18_rep154,0,.,ifn beta,1,6000
154,18,18_rep154,2,.,ifn beta,1,6000
154,18,18_rep154,6,.,ifn beta,1,6000
154,18,18_rep154,12,.,ifn beta,1,6000
154,18,18_rep154,24,.,ifn beta,1,6000
154,18,18_rep154,36,.,ifn beta,1,6000
154,18,18_rep154,48,.,ifn beta,1,6000
155,18,18_rep155,0,109.815,ifn beta,.,.
155,18,18_rep155,2,100.019,ifn beta,.,.
155,18,18_rep155,6,92.3432,ifn beta,.,.
155,18,18_rep155,12,92.9954,ifn beta,.,.
155,18,18_rep155,24,87.0502,ifn beta,.,.
155,18,18_rep155,36,85.0614,ifn beta,.,.
155,18,18_rep155,48,75.8997,ifn beta,.,.
155,18,18_rep155,0,.,ifn beta,1,6000
155,18,18_rep155,2,.,ifn beta,1,6000
155,18,18_rep155,6,.,ifn beta,1,6000
155,18,18_rep155,12,.,ifn beta,1,6000
155,18,18_rep155,24,.,ifn beta,1,6000
155,18,18_rep155,36,.,ifn beta,1,6000
155,18,18_rep155,48,.,ifn beta,1,6000
156,18,18_rep156,0,96.5698,ifn beta,.,.
156,18,18_rep156,2,103.623,ifn beta,.,.
156,18,18_rep156,6,97.8716,ifn beta,.,.
156,18,18_rep156,12,97.0047,ifn beta,.,.
156,18,18_rep156,24,84.1328,ifn beta,.,.
156,18,18_rep156,36,80.0932,ifn beta,.,.
156,18,18_rep156,48,72.2862,ifn beta,.,.
156,18,18_rep156,0,.,ifn beta,1,6000
156,18,18_rep156,2,.,ifn beta,1,6000
156,18,18_rep156,6,.,ifn beta,1,6000
156,18,18_rep156,12,.,ifn beta,1,6000
156,18,18_rep156,24,.,ifn beta,1,6000
156,18,18_rep156,36,.,ifn beta,1,6000
156,18,18_rep156,48,.,ifn beta,1,6000
157,18,18_rep157,0,104.175,ifn beta,.,.
157,18,18_rep157,2,98.1772,ifn beta,.,.
157,18,18_rep157,6,89.6516,ifn beta,.,.
157,18,18_rep157,12,86.4831,ifn beta,.,.
157,18,18_rep157,24,92.3732,ifn beta,.,.
157,18,18_rep157,36,83.6712,ifn beta,.,.
157,18,18_rep157,48,72.4281,ifn beta,.,.
157,18,18_rep157,0,.,ifn beta,1,6000
157,18,18_rep157,2,.,ifn beta,1,6000
157,18,18_rep157,6,.,ifn beta,1,6000
157,18,18_rep157,12,.,ifn beta,1,6000
157,18,18_rep157,24,.,ifn beta,1,6000
